fecha;cod_producto;unidades;precio_real
2024-01;HLC-MRC-B3;2;107.71
2024-02;HLC-MRC-B3;2;107.71
2024-03;HLC-MRC-B3;3;107.71
2024-04;HLC-MRC-B3;4;107.71
2024-05;HLC-MRC-B3;4;107.71
2024-06;HLC-MRC-B3;6;107.71
2024-07;HLC-MRC-B3;6;107.71
2024-08;HLC-MRC-B3;6;107.71
2024-09;HLC-MRC-B3;4;107.71
2024-10;HLC-MRC-B3;3;107.71
2024-11;HLC-MRC-B3;2;107.71
2024-12;HLC-MRC-B3;2;107.71
2025-01;HLC-MRC-B3;2;109.14
2025-02;HLC-MRC-B3;2;109.14
2025-03;HLC-MRC-B3;3;109.14
2025-04;HLC-MRC-B3;4;109.14
2025-05;HLC-MRC-B3;5;109.14
2025-06;HLC-MRC-B3;6;109.14
2025-07;HLC-MRC-B3;7;109.14
2025-08;HLC-MRC-B3;6;109.14
2025-09;HLC-MRC-B3;4;109.14
2025-10;HLC-MRC-B3;3;109.14
2025-11;HLC-MRC-B3;2;109.14
2025-12;HLC-MRC-B3;2;109.14
2020-01;HLC-MRC-SS1;1;280.00
2020-02;HLC-MRC-SS1;1;280.00
2020-03;HLC-MRC-SS1;2;280.00
2020-04;HLC-MRC-SS1;2;280.00
2020-05;HLC-MRC-SS1;3;280.00
2020-06;HLC-MRC-SS1;3;280.00
2020-07;HLC-MRC-SS1;4;280.00
2020-08;HLC-MRC-SS1;3;280.00
2020-09;HLC-MRC-SS1;2;280.00
2020-10;HLC-MRC-SS1;2;280.00
2020-11;HLC-MRC-SS1;1;280.00
2020-12;HLC-MRC-SS1;1;280.00
2021-01;HLC-MRC-SS1;1;283.92
2021-02;HLC-MRC-SS1;1;283.92
2021-03;HLC-MRC-SS1;2;283.92
2021-04;HLC-MRC-SS1;2;283.92
2021-05;HLC-MRC-SS1;3;283.92
2021-06;HLC-MRC-SS1;4;283.92
2021-07;HLC-MRC-SS1;3;283.92
2021-08;HLC-MRC-SS1;3;283.92
2021-09;HLC-MRC-SS1;3;283.92
2021-10;HLC-MRC-SS1;2;283.92
2021-11;HLC-MRC-SS1;1;283.92
2021-12;HLC-MRC-SS1;1;283.92
2022-01;HLC-MRC-SS1;1;287.84
2022-02;HLC-MRC-SS1;1;287.84
2022-03;HLC-MRC-SS1;2;287.84
2022-04;HLC-MRC-SS1;2;287.84
2022-05;HLC-MRC-SS1;3;287.84
2022-06;HLC-MRC-SS1;4;287.84
2022-07;HLC-MRC-SS1;4;287.84
2022-08;HLC-MRC-SS1;4;287.84
2022-09;HLC-MRC-SS1;3;287.84
2022-10;HLC-MRC-SS1;2;287.84
2022-11;HLC-MRC-SS1;1;287.84
2022-12;HLC-MRC-SS1;1;287.84
2023-01;HLC-MRC-SS1;1;291.76
2023-02;HLC-MRC-SS1;1;291.76
2023-03;HLC-MRC-SS1;2;291.76
2023-04;HLC-MRC-SS1;2;291.76
2023-05;HLC-MRC-SS1;3;291.76
2023-06;HLC-MRC-SS1;4;291.76
2023-07;HLC-MRC-SS1;4;291.76
2023-08;HLC-MRC-SS1;4;291.76
2023-09;HLC-MRC-SS1;3;291.76
2023-10;HLC-MRC-SS1;2;291.76
2023-11;HLC-MRC-SS1;1;291.76
2023-12;HLC-MRC-SS1;1;291.76
2024-01;HLC-MRC-SS1;1;295.68
2024-02;HLC-MRC-SS1;1;295.68
2024-03;HLC-MRC-SS1;2;295.68
2024-04;HLC-MRC-SS1;3;295.68
2024-05;HLC-MRC-SS1;4;295.68
2024-06;HLC-MRC-SS1;4;295.68
2024-07;HLC-MRC-SS1;5;295.68
2024-08;HLC-MRC-SS1;4;295.68
2024-09;HLC-MRC-SS1;3;295.68
2024-10;HLC-MRC-SS1;2;295.68
2024-11;HLC-MRC-SS1;2;295.68
2024-12;HLC-MRC-SS1;1;295.68
2025-01;HLC-MRC-SS1;2;299.60
2025-02;HLC-MRC-SS1;1;299.60
2025-03;HLC-MRC-SS1;2;299.60
2025-04;HLC-MRC-SS1;3;299.60
2025-05;HLC-MRC-SS1;3;299.60
2025-06;HLC-MRC-SS1;4;299.60
2025-07;HLC-MRC-SS1;5;299.60
2025-08;HLC-MRC-SS1;5;299.60
2025-09;HLC-MRC-SS1;3;299.60
2025-10;HLC-MRC-SS1;2;299.60
2025-11;HLC-MRC-SS1;2;299.60
2025-12;HLC-MRC-SS1;1;299.60
2020-01;HLC-MRC-SS2;1;445.00
2020-02;HLC-MRC-SS2;1;445.00
2020-03;HLC-MRC-SS2;1;445.00
2020-04;HLC-MRC-SS2;1;445.00
2020-05;HLC-MRC-SS2;1;445.00
2020-06;HLC-MRC-SS2;2;445.00
2020-07;HLC-MRC-SS2;2;445.00
2020-08;HLC-MRC-SS2;2;445.00
2020-09;HLC-MRC-SS2;1;445.00
2020-10;HLC-MRC-SS2;1;445.00
2020-11;HLC-MRC-SS2;1;445.00
2020-12;HLC-MRC-SS2;1;445.00
2021-01;HLC-MRC-SS2;1;451.23
2021-02;HLC-MRC-SS2;1;451.23
2021-03;HLC-MRC-SS2;1;451.23
2021-04;HLC-MRC-SS2;1;451.23
2021-05;HLC-MRC-SS2;1;451.23
2021-06;HLC-MRC-SS2;2;451.23
2021-07;HLC-MRC-SS2;2;451.23
2021-08;HLC-MRC-SS2;2;451.23
2021-09;HLC-MRC-SS2;1;451.23
2021-10;HLC-MRC-SS2;1;451.23
2021-11;HLC-MRC-SS2;1;451.23
2021-12;HLC-MRC-SS2;1;451.23
2022-01;HLC-MRC-SS2;1;457.46
2022-02;HLC-MRC-SS2;1;457.46
2022-03;HLC-MRC-SS2;1;457.46
2022-04;HLC-MRC-SS2;1;457.46
2022-05;HLC-MRC-SS2;2;457.46
2022-06;HLC-MRC-SS2;2;457.46
2022-07;HLC-MRC-SS2;2;457.46
2022-08;HLC-MRC-SS2;2;457.46
2022-09;HLC-MRC-SS2;1;457.46
2022-10;HLC-MRC-SS2;1;457.46
2022-11;HLC-MRC-SS2;1;457.46
2022-12;HLC-MRC-SS2;1;457.46
2023-01;HLC-MRC-SS2;1;463.69
2023-02;HLC-MRC-SS2;1;463.69
2023-03;HLC-MRC-SS2;1;463.69
2023-04;HLC-MRC-SS2;1;463.69
2023-05;HLC-MRC-SS2;2;463.69
2023-06;HLC-MRC-SS2;2;463.69
2023-07;HLC-MRC-SS2;2;463.69
2023-08;HLC-MRC-SS2;2;463.69
2023-09;HLC-MRC-SS2;1;463.69
2023-10;HLC-MRC-SS2;1;463.69
2023-11;HLC-MRC-SS2;1;463.69
2023-12;HLC-MRC-SS2;1;463.69
2024-01;HLC-MRC-SS2;1;469.92
2024-02;HLC-MRC-SS2;1;469.92
2024-03;HLC-MRC-SS2;1;469.92
2024-04;HLC-MRC-SS2;1;469.92
2024-05;HLC-MRC-SS2;2;469.92
2024-06;HLC-MRC-SS2;2;469.92
2024-07;HLC-MRC-SS2;2;469.92
2024-08;HLC-MRC-SS2;2;469.92
2024-09;HLC-MRC-SS2;1;469.92
2024-10;HLC-MRC-SS2;1;469.92
2024-11;HLC-MRC-SS2;1;469.92
2024-12;HLC-MRC-SS2;1;469.92
2025-01;HLC-MRC-SS2;1;476.15
2025-02;HLC-MRC-SS2;1;476.15
2025-03;HLC-MRC-SS2;1;476.15
2025-04;HLC-MRC-SS2;1;476.15
2025-05;HLC-MRC-SS2;2;476.15
2025-06;HLC-MRC-SS2;2;476.15
2025-07;HLC-MRC-SS2;2;476.15
2025-08;HLC-MRC-SS2;2;476.15
2025-09;HLC-MRC-SS2;2;476.15
2025-10;HLC-MRC-SS2;1;476.15
2025-11;HLC-MRC-SS2;1;476.15
2025-12;HLC-MRC-SS2;1;476.15
2020-01;MRC-TSTAT;7;19.50
2020-02;MRC-TSTAT;6;19.50
2020-03;MRC-TSTAT;8;19.50
2020-04;MRC-TSTAT;9;19.50
2020-05;MRC-TSTAT;9;19.50
2020-06;MRC-TSTAT;10;19.50
2020-07;MRC-TSTAT;10;19.50
2020-08;MRC-TSTAT;8;19.50
2020-09;MRC-TSTAT;8;19.50
2020-10;MRC-TSTAT;8;19.50
2020-11;MRC-TSTAT;8;19.50
2020-12;MRC-TSTAT;6;19.50
2021-01;MRC-TSTAT;7;19.77
2021-02;MRC-TSTAT;7;19.77
2021-03;MRC-TSTAT;8;19.77
2021-04;MRC-TSTAT;10;19.77
2021-05;MRC-TSTAT;9;19.77
2021-06;MRC-TSTAT;10;19.77
2021-07;MRC-TSTAT;11;19.77
2021-08;MRC-TSTAT;9;19.77
2021-09;MRC-TSTAT;9;19.77
2021-10;MRC-TSTAT;9;19.77
2021-11;MRC-TSTAT;7;19.77
2021-12;MRC-TSTAT;7;19.77
2022-01;MRC-TSTAT;7;20.05
2022-02;MRC-TSTAT;7;20.05
2022-03;MRC-TSTAT;9;20.05
2022-04;MRC-TSTAT;9;20.05
2022-05;MRC-TSTAT;10;20.05
2022-06;MRC-TSTAT;11;20.05
2022-07;MRC-TSTAT;10;20.05
2022-08;MRC-TSTAT;10;20.05
2022-09;MRC-TSTAT;10;20.05
2022-10;MRC-TSTAT;10;20.05
2022-11;MRC-TSTAT;8;20.05
2022-12;MRC-TSTAT;7;20.05
2023-01;MRC-TSTAT;8;20.32
2023-02;MRC-TSTAT;8;20.32
2023-03;MRC-TSTAT;10;20.32
2023-04;MRC-TSTAT;10;20.32
2023-05;MRC-TSTAT;11;20.32
2023-06;MRC-TSTAT;12;20.32
2023-07;MRC-TSTAT;11;20.32
2023-08;MRC-TSTAT;11;20.32
2023-09;MRC-TSTAT;10;20.32
2023-10;MRC-TSTAT;9;20.32
2023-11;MRC-TSTAT;8;20.32
2023-12;MRC-TSTAT;8;20.32
2024-01;MRC-TSTAT;9;20.59
2024-02;MRC-TSTAT;9;20.59
2024-03;MRC-TSTAT;9;20.59
2024-04;MRC-TSTAT;11;20.59
2024-05;MRC-TSTAT;12;20.59
2024-06;MRC-TSTAT;13;20.59
2024-07;MRC-TSTAT;11;20.59
2024-08;MRC-TSTAT;11;20.59
2024-09;MRC-TSTAT;11;20.59
2024-10;MRC-TSTAT;10;20.59
2024-11;MRC-TSTAT;9;20.59
2024-12;MRC-TSTAT;9;20.59
2025-01;MRC-TSTAT;9;20.87
2025-02;MRC-TSTAT;9;20.87
2025-03;MRC-TSTAT;10;20.87
2025-04;MRC-TSTAT;11;20.87
2025-05;MRC-TSTAT;13;20.87
2025-06;MRC-TSTAT;12;20.87
2025-07;MRC-TSTAT;12;20.87
2025-08;MRC-TSTAT;12;20.87
2025-09;MRC-TSTAT;10;20.87
2025-10;MRC-TSTAT;10;20.87
2025-11;MRC-TSTAT;10;20.87
2025-12;MRC-TSTAT;9;20.87
2020-01;MRC-TBOMBA;4;34.00
2020-02;MRC-TBOMBA;3;34.00
2020-03;MRC-TBOMBA;4;34.00
2020-04;MRC-TBOMBA;4;34.00
2020-05;MRC-TBOMBA;5;34.00
2020-06;MRC-TBOMBA;5;34.00
2020-07;MRC-TBOMBA;5;34.00
2020-08;MRC-TBOMBA;5;34.00
2020-09;MRC-TBOMBA;5;34.00
2020-10;MRC-TBOMBA;4;34.00
2020-11;MRC-TBOMBA;4;34.00
2020-12;MRC-TBOMBA;3;34.00
2021-01;MRC-TBOMBA;4;34.48
2021-02;MRC-TBOMBA;4;34.48
2021-03;MRC-TBOMBA;4;34.48
2021-04;MRC-TBOMBA;5;34.48
2021-05;MRC-TBOMBA;5;34.48
2021-06;MRC-TBOMBA;5;34.48
2021-07;MRC-TBOMBA;5;34.48
2021-08;MRC-TBOMBA;5;34.48
2021-09;MRC-TBOMBA;4;34.48
2021-10;MRC-TBOMBA;4;34.48
2021-11;MRC-TBOMBA;4;34.48
2021-12;MRC-TBOMBA;3;34.48
2022-01;MRC-TBOMBA;4;34.95
2022-02;MRC-TBOMBA;3;34.95
2022-03;MRC-TBOMBA;4;34.95
2022-04;MRC-TBOMBA;5;34.95
2022-05;MRC-TBOMBA;5;34.95
2022-06;MRC-TBOMBA;5;34.95
2022-07;MRC-TBOMBA;5;34.95
2022-08;MRC-TBOMBA;5;34.95
2022-09;MRC-TBOMBA;4;34.95
2022-10;MRC-TBOMBA;4;34.95
2022-11;MRC-TBOMBA;4;34.95
2022-12;MRC-TBOMBA;3;34.95
2023-01;MRC-TBOMBA;4;35.43
2023-02;MRC-TBOMBA;4;35.43
2023-03;MRC-TBOMBA;5;35.43
2023-04;MRC-TBOMBA;5;35.43
2023-05;MRC-TBOMBA;5;35.43
2023-06;MRC-TBOMBA;6;35.43
2023-07;MRC-TBOMBA;6;35.43
2023-08;MRC-TBOMBA;5;35.43
2023-09;MRC-TBOMBA;5;35.43
2023-10;MRC-TBOMBA;5;35.43
2023-11;MRC-TBOMBA;4;35.43
2023-12;MRC-TBOMBA;4;35.43
2024-01;MRC-TBOMBA;5;35.90
2024-02;MRC-TBOMBA;4;35.90
2024-03;MRC-TBOMBA;5;35.90
2024-04;MRC-TBOMBA;6;35.90
2024-05;MRC-TBOMBA;5;35.90
2024-06;MRC-TBOMBA;6;35.90
2024-07;MRC-TBOMBA;6;35.90
2024-08;MRC-TBOMBA;5;35.90
2024-09;MRC-TBOMBA;5;35.90
2024-10;MRC-TBOMBA;5;35.90
2024-11;MRC-TBOMBA;4;35.90
2024-12;MRC-TBOMBA;4;35.90
2025-01;MRC-TBOMBA;4;36.38
2025-02;MRC-TBOMBA;4;36.38
2025-03;MRC-TBOMBA;5;36.38
2025-04;MRC-TBOMBA;5;36.38
2025-05;MRC-TBOMBA;6;36.38
2025-06;MRC-TBOMBA;6;36.38
2025-07;MRC-TBOMBA;6;36.38
2025-08;MRC-TBOMBA;6;36.38
2025-09;MRC-TBOMBA;5;36.38
2025-10;MRC-TBOMBA;5;36.38
2025-11;MRC-TBOMBA;4;36.38
2025-12;MRC-TBOMBA;4;36.38
2020-01;SIR-KIT-WP;6;42.00
2020-02;SIR-KIT-WP;5;42.00
2020-03;SIR-KIT-WP;6;42.00
2020-04;SIR-KIT-WP;7;42.00
2020-05;SIR-KIT-WP;6;42.00
2020-06;SIR-KIT-WP;7;42.00
2020-07;SIR-KIT-WP;7;42.00
2020-08;SIR-KIT-WP;7;42.00
2020-09;SIR-KIT-WP;6;42.00
2020-10;SIR-KIT-WP;6;42.00
2020-11;SIR-KIT-WP;6;42.00
2020-12;SIR-KIT-WP;5;42.00
2021-01;SIR-KIT-WP;6;42.59
2021-02;SIR-KIT-WP;5;42.59
2021-03;SIR-KIT-WP;6;42.59
2021-04;SIR-KIT-WP;7;42.59
2021-05;SIR-KIT-WP;7;42.59
2021-06;SIR-KIT-WP;8;42.59
2021-07;SIR-KIT-WP;8;42.59
2021-08;SIR-KIT-WP;7;42.59
2021-09;SIR-KIT-WP;7;42.59
2021-10;SIR-KIT-WP;7;42.59
2021-11;SIR-KIT-WP;5;42.59
2021-12;SIR-KIT-WP;5;42.59
2022-01;SIR-KIT-WP;6;43.18
2022-02;SIR-KIT-WP;5;43.18
2022-03;SIR-KIT-WP;7;43.18
2022-04;SIR-KIT-WP;8;43.18
2022-05;SIR-KIT-WP;8;43.18
2022-06;SIR-KIT-WP;8;43.18
2022-07;SIR-KIT-WP;8;43.18
2022-08;SIR-KIT-WP;7;43.18
2022-09;SIR-KIT-WP;7;43.18
2022-10;SIR-KIT-WP;7;43.18
2022-11;SIR-KIT-WP;6;43.18
2022-12;SIR-KIT-WP;6;43.18
2023-01;SIR-KIT-WP;6;43.76
2023-02;SIR-KIT-WP;6;43.76
2023-03;SIR-KIT-WP;7;43.76
2023-04;SIR-KIT-WP;7;43.76
2023-05;SIR-KIT-WP;8;43.76
2023-06;SIR-KIT-WP;9;43.76
2023-07;SIR-KIT-WP;8;43.76
2023-08;SIR-KIT-WP;8;43.76
2023-09;SIR-KIT-WP;8;43.76
2023-10;SIR-KIT-WP;8;43.76
2023-11;SIR-KIT-WP;6;43.76
2023-12;SIR-KIT-WP;6;43.76
2024-01;SIR-KIT-WP;6;44.35
2024-02;SIR-KIT-WP;6;44.35
2024-03;SIR-KIT-WP;8;44.35
2024-04;SIR-KIT-WP;8;44.35
2024-05;SIR-KIT-WP;9;44.35
2024-06;SIR-KIT-WP;10;44.35
2024-07;SIR-KIT-WP;8;44.35
2024-08;SIR-KIT-WP;8;44.35
2024-09;SIR-KIT-WP;8;44.35
2024-10;SIR-KIT-WP;7;44.35
2024-11;SIR-KIT-WP;7;44.35
2024-12;SIR-KIT-WP;6;44.35
2025-01;SIR-KIT-WP;7;44.94
2025-02;SIR-KIT-WP;7;44.94
2025-03;SIR-KIT-WP;7;44.94
2025-04;SIR-KIT-WP;9;44.94
2025-05;SIR-KIT-WP;10;44.94
2025-06;SIR-KIT-WP;9;44.94
2025-07;SIR-KIT-WP;9;44.94
2025-08;SIR-KIT-WP;9;44.94
2025-09;SIR-KIT-WP;9;44.94
2025-10;SIR-KIT-WP;8;44.94
2025-11;SIR-KIT-WP;7;44.94
2025-12;SIR-KIT-WP;7;44.94
2020-01;MRC-KIT-WP;5;52.00
2020-02;MRC-KIT-WP;4;52.00
2020-03;MRC-KIT-WP;5;52.00
2020-04;MRC-KIT-WP;6;52.00
2020-05;MRC-KIT-WP;5;52.00
2020-06;MRC-KIT-WP;6;52.00
2020-07;MRC-KIT-WP;6;52.00
2020-08;MRC-KIT-WP;5;52.00
2020-09;MRC-KIT-WP;5;52.00
2020-10;MRC-KIT-WP;5;52.00
2020-11;MRC-KIT-WP;4;52.00
2020-12;MRC-KIT-WP;4;52.00
2021-01;MRC-KIT-WP;4;52.73
2021-02;MRC-KIT-WP;4;52.73
2021-03;MRC-KIT-WP;5;52.73
2021-04;MRC-KIT-WP;5;52.73
2021-05;MRC-KIT-WP;6;52.73
2021-06;MRC-KIT-WP;7;52.73
2021-07;MRC-KIT-WP;7;52.73
2021-08;MRC-KIT-WP;6;52.73
2021-09;MRC-KIT-WP;6;52.73
2021-10;MRC-KIT-WP;6;52.73
2021-11;MRC-KIT-WP;4;52.73
2021-12;MRC-KIT-WP;4;52.73
2022-01;MRC-KIT-WP;5;53.46
2022-02;MRC-KIT-WP;5;53.46
2022-03;MRC-KIT-WP;6;53.46
2022-04;MRC-KIT-WP;6;53.46
2022-05;MRC-KIT-WP;6;53.46
2022-06;MRC-KIT-WP;7;53.46
2022-07;MRC-KIT-WP;6;53.46
2022-08;MRC-KIT-WP;6;53.46
2022-09;MRC-KIT-WP;6;53.46
2022-10;MRC-KIT-WP;5;53.46
2022-11;MRC-KIT-WP;5;53.46
2022-12;MRC-KIT-WP;5;53.46
2023-01;MRC-KIT-WP;5;54.18
2023-02;MRC-KIT-WP;5;54.18
2023-03;MRC-KIT-WP;6;54.18
2023-04;MRC-KIT-WP;6;54.18
2023-05;MRC-KIT-WP;7;54.18
2023-06;MRC-KIT-WP;8;54.18
2023-07;MRC-KIT-WP;7;54.18
2023-08;MRC-KIT-WP;7;54.18
2023-09;MRC-KIT-WP;7;54.18
2023-10;MRC-KIT-WP;6;54.18
2023-11;MRC-KIT-WP;5;54.18
2023-12;MRC-KIT-WP;5;54.18
2024-01;MRC-KIT-WP;6;54.91
2024-02;MRC-KIT-WP;5;54.91
2024-03;MRC-KIT-WP;6;54.91
2024-04;MRC-KIT-WP;7;54.91
2024-05;MRC-KIT-WP;8;54.91
2024-06;MRC-KIT-WP;7;54.91
2024-07;MRC-KIT-WP;7;54.91
2024-08;MRC-KIT-WP;7;54.91
2024-09;MRC-KIT-WP;7;54.91
2024-10;MRC-KIT-WP;6;54.91
2024-11;MRC-KIT-WP;6;54.91
2024-12;MRC-KIT-WP;5;54.91
2025-01;MRC-KIT-WP;6;55.64
2025-02;MRC-KIT-WP;6;55.64
2025-03;MRC-KIT-WP;6;55.64
2025-04;MRC-KIT-WP;7;55.64
2025-05;MRC-KIT-WP;8;55.64
2025-06;MRC-KIT-WP;8;55.64
2025-07;MRC-KIT-WP;8;55.64
2025-08;MRC-KIT-WP;8;55.64
2025-09;MRC-KIT-WP;7;55.64
2025-10;MRC-KIT-WP;7;55.64
2025-11;MRC-KIT-WP;6;55.64
2025-12;MRC-KIT-WP;5;55.64
2020-01;SIM-GO9XSE;3;895.00
2020-02;SIM-GO9XSE;3;895.00
2020-03;SIM-GO9XSE;3;895.00
2020-04;SIM-GO9XSE;4;895.00
2020-05;SIM-GO9XSE;3;895.00
2020-06;SIM-GO9XSE;3;895.00
2020-07;SIM-GO9XSE;2;895.00
2020-08;SIM-GO9XSE;3;895.00
2020-09;SIM-GO9XSE;3;895.00
2020-10;SIM-GO9XSE;4;895.00
2020-11;SIM-GO9XSE;3;895.00
2020-12;SIM-GO9XSE;3;895.00
2021-01;SIM-GO9XSE;4;907.53
2021-02;SIM-GO9XSE;3;907.53
2021-03;SIM-GO9XSE;4;907.53
2021-04;SIM-GO9XSE;4;907.53
2021-05;SIM-GO9XSE;3;907.53
2021-06;SIM-GO9XSE;3;907.53
2021-07;SIM-GO9XSE;3;907.53
2021-08;SIM-GO9XSE;3;907.53
2021-09;SIM-GO9XSE;4;907.53
2021-10;SIM-GO9XSE;4;907.53
2021-11;SIM-GO9XSE;4;907.53
2021-12;SIM-GO9XSE;4;907.53
2022-01;SIM-GO9XSE;4;920.06
2022-02;SIM-GO9XSE;4;920.06
2022-03;SIM-GO9XSE;4;920.06
2022-04;SIM-GO9XSE;5;920.06
2022-05;SIM-GO9XSE;4;920.06
2022-06;SIM-GO9XSE;3;920.06
2022-07;SIM-GO9XSE;3;920.06
2022-08;SIM-GO9XSE;3;920.06
2022-09;SIM-GO9XSE;4;920.06
2022-10;SIM-GO9XSE;5;920.06
2022-11;SIM-GO9XSE;4;920.06
2022-12;SIM-GO9XSE;4;920.06
2023-01;SIM-GO9XSE;4;932.59
2023-02;SIM-GO9XSE;4;932.59
2023-03;SIM-GO9XSE;5;932.59
2023-04;SIM-GO9XSE;6;932.59
2023-05;SIM-GO9XSE;5;932.59
2023-06;SIM-GO9XSE;4;932.59
2023-07;SIM-GO9XSE;4;932.59
2023-08;SIM-GO9XSE;4;932.59
2023-09;SIM-GO9XSE;5;932.59
2023-10;SIM-GO9XSE;6;932.59
2023-11;SIM-GO9XSE;5;932.59
2023-12;SIM-GO9XSE;5;932.59
2024-01;SIM-GO9XSE;5;945.12
2024-02;SIM-GO9XSE;5;945.12
2024-03;SIM-GO9XSE;6;945.12
2024-04;SIM-GO9XSE;6;945.12
2024-05;SIM-GO9XSE;5;945.12
2024-06;SIM-GO9XSE;5;945.12
2024-07;SIM-GO9XSE;4;945.12
2024-08;SIM-GO9XSE;4;945.12
2024-09;SIM-GO9XSE;6;945.12
2024-10;SIM-GO9XSE;7;945.12
2024-11;SIM-GO9XSE;5;945.12
2024-12;SIM-GO9XSE;6;945.12
2025-01;SIM-GO9XSE;6;957.65
2025-02;SIM-GO9XSE;6;957.65
2025-03;SIM-GO9XSE;7;957.65
2025-04;SIM-GO9XSE;7;957.65
2025-05;SIM-GO9XSE;6;957.65
2025-06;SIM-GO9XSE;5;957.65
2025-07;SIM-GO9XSE;4;957.65
2025-08;SIM-GO9XSE;5;957.65
2025-09;SIM-GO9XSE;7;957.65
2025-10;SIM-GO9XSE;7;957.65
2025-11;SIM-GO9XSE;6;957.65
2025-12;SIM-GO9XSE;7;957.65
2020-01;SIM-GO12XSE;2;1190.00
2020-02;SIM-GO12XSE;2;1190.00
2020-03;SIM-GO12XSE;2;1190.00
2020-04;SIM-GO12XSE;2;1190.00
2020-05;SIM-GO12XSE;2;1190.00
2020-06;SIM-GO12XSE;2;1190.00
2020-07;SIM-GO12XSE;2;1190.00
2020-08;SIM-GO12XSE;2;1190.00
2020-09;SIM-GO12XSE;2;1190.00
2020-10;SIM-GO12XSE;2;1190.00
2020-11;SIM-GO12XSE;2;1190.00
2020-12;SIM-GO12XSE;2;1190.00
2021-01;SIM-GO12XSE;3;1206.66
2021-02;SIM-GO12XSE;2;1206.66
2021-03;SIM-GO12XSE;2;1206.66
2021-04;SIM-GO12XSE;3;1206.66
2021-05;SIM-GO12XSE;3;1206.66
2021-06;SIM-GO12XSE;2;1206.66
2021-07;SIM-GO12XSE;2;1206.66
2021-08;SIM-GO12XSE;2;1206.66
2021-09;SIM-GO12XSE;2;1206.66
2021-10;SIM-GO12XSE;3;1206.66
2021-11;SIM-GO12XSE;3;1206.66
2021-12;SIM-GO12XSE;2;1206.66
2022-01;SIM-GO12XSE;3;1223.32
2022-02;SIM-GO12XSE;2;1223.32
2022-03;SIM-GO12XSE;3;1223.32
2022-04;SIM-GO12XSE;3;1223.32
2022-05;SIM-GO12XSE;3;1223.32
2022-06;SIM-GO12XSE;2;1223.32
2022-07;SIM-GO12XSE;2;1223.32
2022-08;SIM-GO12XSE;2;1223.32
2022-09;SIM-GO12XSE;3;1223.32
2022-10;SIM-GO12XSE;3;1223.32
2022-11;SIM-GO12XSE;3;1223.32
2022-12;SIM-GO12XSE;3;1223.32
2023-01;SIM-GO12XSE;3;1239.98
2023-02;SIM-GO12XSE;3;1239.98
2023-03;SIM-GO12XSE;3;1239.98
2023-04;SIM-GO12XSE;4;1239.98
2023-05;SIM-GO12XSE;3;1239.98
2023-06;SIM-GO12XSE;2;1239.98
2023-07;SIM-GO12XSE;2;1239.98
2023-08;SIM-GO12XSE;2;1239.98
2023-09;SIM-GO12XSE;3;1239.98
2023-10;SIM-GO12XSE;4;1239.98
2023-11;SIM-GO12XSE;3;1239.98
2023-12;SIM-GO12XSE;3;1239.98
2024-01;SIM-GO12XSE;3;1256.64
2024-02;SIM-GO12XSE;3;1256.64
2024-03;SIM-GO12XSE;4;1256.64
2024-04;SIM-GO12XSE;3;1256.64
2024-05;SIM-GO12XSE;3;1256.64
2024-06;SIM-GO12XSE;3;1256.64
2024-07;SIM-GO12XSE;3;1256.64
2024-08;SIM-GO12XSE;3;1256.64
2024-09;SIM-GO12XSE;3;1256.64
2024-10;SIM-GO12XSE;4;1256.64
2024-11;SIM-GO12XSE;3;1256.64
2024-12;SIM-GO12XSE;4;1256.64
2025-01;SIM-GO12XSE;4;1273.30
2025-02;SIM-GO12XSE;3;1273.30
2025-03;SIM-GO12XSE;4;1273.30
2025-04;SIM-GO12XSE;4;1273.30
2025-05;SIM-GO12XSE;4;1273.30
2025-06;SIM-GO12XSE;3;1273.30
2025-07;SIM-GO12XSE;3;1273.30
2025-08;SIM-GO12XSE;3;1273.30
2025-09;SIM-GO12XSE;4;1273.30
2025-10;SIM-GO12XSE;4;1273.30
2025-11;SIM-GO12XSE;4;1273.30
2025-12;SIM-GO12XSE;4;1273.30
2020-01;SIM-NSS9;2;1490.00
2020-02;SIM-NSS9;2;1490.00
2020-03;SIM-NSS9;2;1490.00
2020-04;SIM-NSS9;2;1490.00
2020-05;SIM-NSS9;2;1490.00
2020-06;SIM-NSS9;2;1490.00
2020-07;SIM-NSS9;2;1490.00
2020-08;SIM-NSS9;2;1490.00
2020-09;SIM-NSS9;2;1490.00
2020-10;SIM-NSS9;2;1490.00
2020-11;SIM-NSS9;2;1490.00
2020-12;SIM-NSS9;2;1490.00
2021-01;SIM-NSS9;2;1510.86
2021-02;SIM-NSS9;2;1510.86
2021-03;SIM-NSS9;2;1510.86
2021-04;SIM-NSS9;2;1510.86
2021-05;SIM-NSS9;2;1510.86
2021-06;SIM-NSS9;2;1510.86
2021-07;SIM-NSS9;2;1510.86
2021-08;SIM-NSS9;2;1510.86
2021-09;SIM-NSS9;2;1510.86
2021-10;SIM-NSS9;3;1510.86
2021-11;SIM-NSS9;2;1510.86
2021-12;SIM-NSS9;3;1510.86
2022-01;SIM-NSS9;2;1531.72
2022-02;SIM-NSS9;2;1531.72
2022-03;SIM-NSS9;2;1531.72
2022-04;SIM-NSS9;3;1531.72
2022-05;SIM-NSS9;3;1531.72
2022-06;SIM-NSS9;2;1531.72
